Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,SizeType,SizeValue,Property Type Supergroup
Sentul,1100000.0,2.0,4.0,2.0,Partly Furnished,Built-up,1488.0,Condominium
Sentul,1250000.0,2.0,4.0,2.0,Partly Furnished,Built-up,1450.0,Condominium
Kepong,720000.0,3.0,3.0,1.0,Unfurnished,Built-up,1400.0,Condominium
Kepong,730000.0,3.0,3.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Bukit Jalil,1850000.0,4.0,7.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,1800000.0,3.0,4.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,1000000.0,3.0,4.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,1200000.0,2.0,4.0,2.0,Fully Furnished,Land area,0.0,Terrace/Link House
Cheras,730000.0,3.0,4.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,1380000.0,3.0,6.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,1700000.0,2.0,6.0,3.0,Unfurnished,Land area,3015.0,Terrace/Link House
Sungai Besi,2500000.0,3.0,4.0,2.0,Fully Furnished,Land area,3500.0,Terrace/Link House
Sungai Besi,1700000.0,2.0,4.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Taman Desa,600000.0,3.0,2.0,1.0,Unfurnished,Built-up,935.0,Serviced Residence
Taman Desa,499000.0,3.0,2.0,1.0,Unfurnished,Built-up,715.0,Serviced Residence
Mont Kiara,2766000.0,2.0,4.0,3.0,Partly Furnished,Built-up,2305.0,Serviced Residence
Bukit Jalil,270000.0,3.0,1.0,1.0,Unfurnished,Built-up,791.0,Condominium
Bukit Jalil,640000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1584.0,Apartment
Taman Desa,1780000.0,4.0,3.0,2.0,Fully Furnished,Land area,1798.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),230000.0,3.0,2.0,0.0,Unfurnished,Built-up,993.0,Apartment
Jalan Klang Lama (Old Klang Road),230000.0,3.0,2.0,0.0,Unfurnished,Built-up,993.0,Apartment
Jalan Klang Lama (Old Klang Road),530000.0,3.0,2.0,1.0,Fully Furnished,Built-up,645.0,Serviced Residence
Bukit Jalil,1900.0,3.0,2.0,1.0,Fully Furnished,Built-up,1252.0,Condominium
Mont Kiara,2350000.0,2.0,6.0,3.0,Fully Furnished,Built-up,2906.0,Condominium
Ampang,728000.0,3.0,2.0,3.0,Partly Furnished,Built-up,977.0,Serviced Residence
KLCC,3900000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1786.0,Serviced Residence
KLCC,2900000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1195.0,Serviced Residence
Mont Kiara,1460000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1817.0,Serviced Residence
Seputeh,2500000.0,3.0,5.0,2.0,Fully Furnished,Built-up,2900.0,Condominium
Sri Petaling,615000.0,3.0,3.0,2.0,Fully Furnished,Built-up,1279.0,Serviced Residence
Sri Petaling,610000.0,3.0,3.0,2.0,Fully Furnished,Built-up,1279.0,Serviced Residence
Sentul,830000.0,3.0,3.0,2.0,Partly Furnished,Built-up,2379.0,Condominium
Cheras,1188000.0,3.0,3.0,4.0,Unfurnished,Land area,3400.0,Terrace/Link House
Kuchai Lama,1600000.0,3.0,4.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),1180000.0,2.0,4.0,3.0,Partly Furnished,Built-up,1782.0,Condominium
Cheras,800000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1786.0,Townhouse
Taman Desa,660000.0,3.0,2.0,1.0,Unfurnished,Built-up,1515.0,Condominium
Cheras,620000.0,3.0,3.0,3.0,Unfurnished,Land area,1650.0,Terrace/Link House
Sentul,359000.0,3.0,1.0,1.0,Partly Furnished,Built-up,581.0,Condominium
Cheras,863000.0,3.0,2.0,2.0,Unfurnished,Built-up,1160.0,Serviced Residence
Dutamas,860000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1300.0,Serviced Residence
Cheras,818000.0,2.0,2.0,2.0,Unfurnished,Built-up,1700.0,Condominium
Cheras,818000.0,2.0,2.0,2.0,Unfurnished,Built-up,1700.0,Condominium
Sungai Besi,1180000.0,2.0,5.0,0.0,Partly Furnished,Built-up,2600.0,Terrace/Link House
Bukit Bintang,1400000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1555.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),300000.0,3.0,2.0,0.0,Partly Furnished,Built-up,950.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),560000.0,3.0,2.0,0.0,Unfurnished,Built-up,852.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),538000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1341.0,Condominium
Jalan Klang Lama (Old Klang Road),528000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1341.0,Condominium
Jalan Klang Lama (Old Klang Road),510000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1341.0,Condominium
Kuchai Lama,270000.0,3.0,1.0,1.0,Partly Furnished,Built-up,710.0,Apartment
Jalan Klang Lama (Old Klang Road),370000.0,3.0,2.0,1.0,Partly Furnished,Built-up,956.0,Apartment
Sungai Besi,620000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1200.0,Condominium
Mont Kiara,620000.0,3.0,1.0,1.0,Unfurnished,Built-up,710.0,Serviced Residence
Mont Kiara,2088000.0,2.0,5.0,0.0,Partly Furnished,Built-up,2691.0,Condominium
Sentul,950000.0,2.0,3.0,0.0,Fully Furnished,Built-up,1535.0,Condominium
Taman Desa,3788000.0,3.0,5.0,5.0,Partly Furnished,Built-up,5000.0,Bungalow
Mont Kiara,1050000.0,3.0,2.0,2.0,Unfurnished,Built-up,1166.0,Serviced Residence
Mont Kiara,751000.0,3.0,1.0,1.0,Unfurnished,Built-up,853.0,Serviced Residence
Mont Kiara,635000.0,3.0,1.0,1.0,Unfurnished,Built-up,716.0,Serviced Residence
Mont Kiara,1130000.0,3.0,4.0,0.0,Unfurnished,Built-up,2208.0,Condominium
Desa ParkCity,1850000.0,2.0,4.0,0.0,Partly Furnished,Built-up,2600.0,Terrace/Link House
Bukit Bintang,1150000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1044.0,Serviced Residence
Bangsar,2950000.0,2.0,5.0,0.0,Partly Furnished,Built-up,3900.0,Condominium
Kepong,1650000.0,2.0,4.0,0.0,Unfurnished,Built-up,2800.0,Terrace/Link House
Mont Kiara,1890000.0,2.0,4.0,3.0,Fully Furnished,Built-up,2648.0,Condominium
Mont Kiara,780000.0,3.0,1.0,0.0,Fully Furnished,Built-up,773.0,Serviced Residence
KL City,7990000.0,3.0,3.0,4.0,Unfurnished,Land area,8277.0,Residential Land
Kuchai Lama,480000.0,3.0,2.0,2.0,Partly Furnished,Built-up,936.0,Condominium
Batu Caves,710000.0,3.0,3.0,2.0,Partly Furnished,Land area,1454.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),580000.0,3.0,3.0,1.0,Fully Furnished,Built-up,1385.0,Condominium
Dutamas,3800000.0,3.0,5.0,0.0,Partly Furnished,Land area,2400.0,Semi-detached House
Cheras,490000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1042.0,Condominium
Ampang,2700000.0,3.0,5.0,4.0,Partly Furnished,Land area,8400.0,Bungalow
Cheras,380000.0,3.0,2.0,1.0,Partly Furnished,Built-up,832.0,Condominium
Sri Hartamas,4200000.0,3.0,5.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Kuchai Lama,510000.0,3.0,2.0,2.0,Unfurnished,Built-up,936.0,Condominium
Mont Kiara,780000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1339.0,Condominium
Kepong,1950000.0,7.0,6.0,7.0,Partly Furnished,Built-up,4000.0,Semi-detached House
Jalan Klang Lama (Old Klang Road),689800.0,2.0,2.0,2.0,Unfurnished,Built-up,1210.0,Serviced Residence
Sungai Penchala,849000.0,2.0,3.0,2.0,Partly Furnished,Land area,1851.0,Terrace/Link House
Desa Pandan,780000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1087.0,Serviced Residence
Desa Pandan,1200000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1410.0,Serviced Residence
Desa Pandan,1250000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1427.0,Serviced Residence
Taman Tun Dr Ismail,1550000.0,2.0,4.0,2.0,Partly Furnished,Land area,2615.0,Condominium
KL City,850000.0,3.0,1.0,1.0,Fully Furnished,Built-up,657.0,Serviced Residence
Setapak,870000.0,3.0,3.0,2.0,Partly Furnished,Land area,0.0,Terrace/Link House
KL City,485000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1063.0,Condominium
Setapak,430000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1135.0,Condominium
Wangsa Maju,386000.0,3.0,2.0,1.0,Unfurnished,Built-up,770.0,Serviced Residence
Setapak,378000.0,3.0,2.0,1.0,Unfurnished,Built-up,1231.0,Condominium
Jalan Klang Lama (Old Klang Road),550000.0,3.0,3.0,1.0,Partly Furnished,Built-up,1385.0,Condominium
Cheras,990000.0,3.0,5.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Cheras,980000.0,2.0,3.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Setapak,550000.0,3.0,2.0,2.0,Partly Furnished,Land area,0.0,Condominium
Taman Desa,1630000.0,3.0,4.0,2.0,Partly Furnished,Built-up,1784.0,Condominium
Ampang,655000.0,3.0,1.0,1.0,Partly Furnished,Built-up,691.0,Serviced Residence
Segambut,690000.0,3.0,2.0,0.0,Unfurnished,Built-up,1019.0,Condominium
Ampang Hilir,2800000.0,2.0,4.0,3.0,Unfurnished,Built-up,2271.0,Condominium
Mont Kiara,1550000.0,2.0,4.0,2.0,Unfurnished,Built-up,1878.0,Condominium
KLCC,590000.0,3.0,1.0,0.0,Unfurnished,Built-up,580.0,Serviced Residence
Ampang Hilir,2680000.0,2.0,4.0,3.0,Unfurnished,Built-up,2271.0,Condominium
Mont Kiara,3200000.0,3.0,6.0,4.0,Unfurnished,Built-up,4600.0,Condominium
Ampang,4000.0,2.0,2.0,0.0,Fully Furnished,Built-up,1360.0,Condominium
Mont Kiara,1300000.0,2.0,4.0,2.0,Fully Furnished,Built-up,2000.0,Condominium
Sri Hartamas,430000.0,3.0,1.0,0.0,Fully Furnished,Built-up,508.0,Serviced Residence
Desa ParkCity,1480000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1900.0,Terrace/Link House
KL City,2320000.0,3.0,6.0,0.0,Partly Furnished,Land area,0.0,Bungalow
Bukit Bintang,800000.0,1.0,2.0,1.0,Fully Furnished,Land area,0.0,Serviced Residence
Bukit Jalil,4500000.0,4.0,2.0,0.0,Partly Furnished,Land area,7000.0,Bungalow
Taman Tun Dr Ismail,11100000.0,4.0,9.0,0.0,Partly Furnished,Land area,16000.0,Bungalow
Ampang,2350000.0,3.0,6.0,0.0,Fully Furnished,Land area,0.0,Bungalow
Taman Tun Dr Ismail,4800000.0,3.0,5.0,0.0,Partly Furnished,Land area,8350.0,Bungalow
Bukit Tunku (Kenny Hills),12200000.0,6.0,6.0,0.0,Unfurnished,Land area,28277.0,Bungalow
Taman Tun Dr Ismail,2750000.0,2.0,5.0,0.0,Partly Furnished,Land area,4000.0,Semi-detached House
Bukit Bintang,1300000.0,3.0,3.0,2.0,Fully Furnished,Land area,0.0,Serviced Residence
Bukit Tunku (Kenny Hills),5200000.0,2.0,6.0,0.0,Fully Furnished,Built-up,6200.0,Condominium
Mont Kiara,2380000.0,3.0,3.0,3.0,Unfurnished,Built-up,2000.0,Serviced Residence
Mont Kiara,1880000.0,3.0,3.0,2.0,Unfurnished,Built-up,1600.0,Serviced Residence
Taman Duta,2490000.0,2.0,4.0,5.0,Partly Furnished,Built-up,2800.0,Condominium
Taman Tun Dr Ismail,1380000.0,2.0,4.0,0.0,Unfurnished,Land area,1800.0,Terrace/Link House
Mont Kiara,8000000.0,6.0,6.0,0.0,Unfurnished,Land area,8000.0,Bungalow
Taman Tun Dr Ismail,11000000.0,4.0,7.0,6.0,Unfurnished,Land area,16000.0,Bungalow
Bukit Tunku (Kenny Hills),15000000.0,4.0,8.0,0.0,Unfurnished,Land area,11000.0,Bungalow
Taman Tun Dr Ismail,6000000.0,3.0,8.0,6.0,Partly Furnished,Land area,27600.0,Bungalow
Taman Tun Dr Ismail,930000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1356.0,Condominium
Bukit Tunku (Kenny Hills),4900000.0,2.0,6.0,0.0,Partly Furnished,Land area,3600.0,Semi-detached House
Bangsar,7912000.0,2.0,6.0,0.0,Partly Furnished,Built-up,4945.0,Condominium
KL Sentral,2180000.0,3.0,1.0,0.0,Fully Furnished,Built-up,766.0,Serviced Residence
Taman Melawati,3360000.0,3.0,5.0,4.0,Unfurnished,Land area,4500.0,Bungalow
Taman Melawati,3270000.0,3.0,5.0,4.0,Unfurnished,Land area,5000.0,Bungalow
Taman Melawati,4800000.0,3.0,6.0,4.0,Unfurnished,Land area,4360.0,Bungalow
Bukit Tunku (Kenny Hills),15500000.0,3.0,6.0,0.0,Unfurnished,Land area,25000.0,Bungalow
Bukit Bintang,850000.0,1.0,2.0,2.0,Fully Furnished,Land area,0.0,Serviced Residence
Taman Tun Dr Ismail,8800000.0,4.0,6.0,0.0,Partly Furnished,Land area,9800.0,Bungalow
Ampang,3346400.0,3.0,6.0,0.0,Partly Furnished,Land area,0.0,Bungalow
Bukit Tunku (Kenny Hills),3100000.0,2.0,5.0,0.0,Partly Furnished,Built-up,2996.0,Condominium
Taman Melawati,3500000.0,3.0,7.0,0.0,Unfurnished,Land area,0.0,Bungalow
Bandar Menjalara,408000.0,3.0,2.0,1.0,Unfurnished,Built-up,1076.0,Condominium
Bandar Menjalara,420000.0,3.0,1.0,0.0,Partly Furnished,Built-up,982.0,Condominium
Sri Petaling,345000.0,3.0,2.0,2.0,Fully Furnished,Built-up,850.0,Condominium
Cheras,620000.0,3.0,3.0,0.0,Unfurnished,Land area,1200.0,Terrace/Link House
Cheras,508000.0,3.0,3.0,0.0,Unfurnished,Land area,1300.0,Terrace/Link House
Cheras,640000.0,3.0,2.0,0.0,Fully Furnished,Built-up,897.0,Serviced Residence
Cheras,688000.0,2.0,2.0,0.0,Partly Furnished,Built-up,1393.0,Condominium
Cheras,850680.0,2.0,3.0,2.0,Fully Furnished,Built-up,1272.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),685000.0,3.0,2.0,0.0,Unfurnished,Built-up,953.0,Serviced Residence
Kepong,350000.0,3.0,2.0,1.0,Unfurnished,Built-up,850.0,Apartment
Jalan Kuching,620000.0,2.0,2.0,1.0,Fully Furnished,Built-up,1295.0,Condominium
Kuchai Lama,440000.0,3.0,2.0,2.0,Partly Furnished,Built-up,936.0,Condominium
Desa ParkCity,775000.0,1.0,1.0,2.0,Unfurnished,Built-up,915.0,Condominium
Kepong,2830000.0,3.0,6.0,7.0,Partly Furnished,Land area,0.0,Semi-detached House
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Setapak,500000.0,3.0,2.0,3.0,Unfurnished,Built-up,1333.0,Condominium
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Sri Hartamas,1100000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1700.0,Townhouse
Kuchai Lama,799000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1150.0,Condominium
Seputeh,670000.0,3.0,2.0,1.0,Partly Furnished,Built-up,807.0,Condominium
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Kepong,750000.0,3.0,3.0,3.0,Partly Furnished,Land area,0.0,Terrace/Link House
Bukit Jalil,880000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1457.0,Condominium
Sri Hartamas,825000.0,2.0,2.0,0.0,Fully Furnished,Built-up,1230.0,Serviced Residence
Sri Hartamas,870000.0,2.0,2.0,1.0,Fully Furnished,Built-up,1230.0,Serviced Residence
Pandan Indah,650000.0,3.0,3.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),410000.0,2.0,2.0,1.0,Partly Furnished,Built-up,852.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),1380000.0,2.0,4.0,4.0,Partly Furnished,Land area,2378.0,Condominium
Jalan Klang Lama (Old Klang Road),960000.0,3.0,2.0,2.0,Partly Furnished,Land area,1523.0,Condominium
Jalan Klang Lama (Old Klang Road),1080000.0,2.0,4.0,3.0,Unfurnished,Land area,1875.0,Condominium
Jalan Klang Lama (Old Klang Road),1050000.0,2.0,3.0,2.0,Partly Furnished,Land area,1707.0,Condominium
Bangsar South,945000.0,3.0,2.0,1.0,Unfurnished,Land area,1119.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),1050000.0,2.0,3.0,2.0,Partly Furnished,Land area,1707.0,Condominium
Jalan Klang Lama (Old Klang Road),1200000.0,2.0,3.0,2.0,Partly Furnished,Land area,1707.0,Condominium
Jalan Klang Lama (Old Klang Road),878000.0,3.0,2.0,2.0,Partly Furnished,Land area,1523.0,Condominium
Jalan Klang Lama (Old Klang Road),1250000.0,2.0,4.0,2.0,Partly Furnished,Land area,2119.0,Condominium
Jalan Klang Lama (Old Klang Road),860000.0,2.0,3.0,2.0,Partly Furnished,Land area,1523.0,Condominium
Bukit Jalil,510000.0,2.0,2.0,1.0,Partly Furnished,Built-up,1018.0,Apartment
Taman Desa,550000.0,3.0,2.0,1.0,Unfurnished,Built-up,719.0,Serviced Residence
Ampang Hilir,3750000.0,2.0,4.0,3.0,Partly Furnished,Built-up,3412.0,Condominium
Ampang,5000000.0,7.0,9.0,0.0,Fully Furnished,Land area,9000.0,Bungalow
Bukit Tunku (Kenny Hills),4900000.0,2.0,6.0,0.0,Unfurnished,Built-up,5500.0,Semi-detached House
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Kepong,620000.0,2.0,2.0,3.0,Partly Furnished,Built-up,1292.0,Serviced Residence
Damansara Heights,3250000.0,2.0,5.0,4.0,Partly Furnished,Built-up,5046.0,Condominium
Damansara Heights,3250000.0,2.0,5.0,4.0,Partly Furnished,Built-up,5046.0,Condominium
Taman Desa,620000.0,3.0,2.0,1.0,Fully Furnished,Built-up,998.0,Condominium
Kepong,588000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1027.0,Serviced Residence
Kepong,568000.0,3.0,2.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Sri Hartamas,1150000.0,2.0,3.0,0.0,Partly Furnished,Built-up,1460.0,Serviced Residence
Ampang Hilir,688000.0,3.0,1.0,1.0,Fully Furnished,Built-up,502.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),1100000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1905.0,Serviced Residence
Jalan Klang Lama (Old Klang Road),550000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1108.0,Condominium
Jalan Klang Lama (Old Klang Road),433000.0,3.0,2.0,2.0,Partly Furnished,Built-up,950.0,Serviced Residence
KLCC,987000.0,3.0,2.0,1.0,Unfurnished,Built-up,681.0,Serviced Residence
KLCC,1650000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1030.0,Serviced Residence
Setapak,520000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1328.0,Condominium
Cheras,735000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1535.0,Condominium
Sri Petaling,530000.0,3.0,1.0,0.0,Fully Furnished,Land area,0.0,Terrace/Link House
Sungai Besi,550000.0,2.0,2.0,2.0,Unfurnished,Built-up,1109.0,Condominium
Setapak,538000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1102.0,Condominium
Dutamas,510000.0,3.0,2.0,2.0,Unfurnished,Built-up,1100.0,Condominium
Kepong,650000.0,3.0,2.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Kepong,750000.0,3.0,2.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Taman Desa,308000.0,3.0,2.0,1.0,Partly Furnished,Built-up,830.0,Apartment
Setapak,380000.0,2.0,2.0,2.0,Unfurnished,Built-up,950.0,Condominium
Brickfields,1200000.0,2.0,3.0,3.0,Fully Furnished,Built-up,1733.0,Serviced Residence
Taman Melawati,470000.0,3.0,2.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Taman Melawati,1100000.0,3.0,2.0,0.0,Unfurnished,Land area,2553.0,Terrace/Link House
Wangsa Maju,1900000.0,3.0,6.0,2.0,Partly Furnished,Land area,2628.0,Semi-detached House
Bukit Jalil,520000.0,1.0,2.0,0.0,Unfurnished,Built-up,667.0,Serviced Residence
Bangsar,4000000.0,3.0,3.0,4.0,Partly Furnished,Land area,4300.0,Semi-detached House
Kepong,958000.0,3.0,3.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
KL City,900.0,3.0,1.0,1.0,Partly Furnished,Built-up,800.0,Apartment
Wangsa Maju,195000.0,3.0,1.0,0.0,Unfurnished,Built-up,527.0,Flat
Sentul,530000.0,3.0,3.0,1.0,Unfurnished,Land area,0.0,Terrace/Link House
KL City,530000.0,3.0,2.0,1.0,Unfurnished,Built-up,1105.0,Condominium
Taman Melawati,960000.0,3.0,3.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Jalan Klang Lama (Old Klang Road),3800000.0,4.0,7.0,0.0,Fully Furnished,Land area,5187.0,Bungalow
Ampang Hilir,850000.0,3.0,1.0,1.0,Unfurnished,Built-up,736.0,Serviced Residence
Wangsa Maju,1700000.0,3.0,4.0,4.0,Fully Furnished,Land area,4000.0,Terrace/Link House
Taman Desa,980000.0,2.0,2.0,1.0,Fully Furnished,Built-up,1560.0,Condominium
Taman Desa,500000.0,3.0,2.0,1.0,Partly Furnished,Built-up,950.0,Condominium
KLCC,4800000.0,2.0,6.0,2.0,Fully Furnished,Built-up,3300.0,Serviced Residence
Mont Kiara,870000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1248.0,Serviced Residence
Bukit Bintang,550000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1300.0,Condominium
Taman Desa,360000.0,3.0,2.0,1.0,Partly Furnished,Built-up,938.0,Condominium
Taman Desa,470000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1200.0,Condominium
Damansara Heights,8300000.0,4.0,8.0,0.0,Partly Furnished,Land area,6100.0,Bungalow
Damansara Heights,6500000.0,3.0,5.0,0.0,Partly Furnished,Land area,7880.0,Bungalow
Taman Melawati,3000000.0,3.0,6.0,8.0,Fully Furnished,Land area,3600.0,Bungalow
Mont Kiara,720000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1015.0,Condominium
Bangsar,7500000.0,3.0,6.0,0.0,Unfurnished,Land area,6800.0,Bungalow
Setapak,415791.0,3.0,2.0,1.0,Unfurnished,Built-up,842.0,Serviced Residence
Wangsa Maju,400000.0,2.0,2.0,1.0,Partly Furnished,Built-up,770.0,Serviced Residence
Cheras,700000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1093.0,Condominium
KL Sentral,1400000.0,1.0,1.0,0.0,Fully Furnished,Built-up,1033.0,Serviced Residence
KL Sentral,2155000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1485.0,Serviced Residence
Sri Hartamas,4860000.0,4.0,6.0,0.0,Unfurnished,Built-up,8234.0,Bungalow
Pandan Perdana,560000.0,3.0,3.0,3.0,Unfurnished,Land area,0.0,Terrace/Link House
Sungai Besi,638000.0,2.0,2.0,2.0,Fully Furnished,Built-up,1025.0,Serviced Residence
Ampang Hilir,4850000.0,2.0,5.0,3.0,Partly Furnished,Land area,5298.0,Condominium
Mont Kiara,4380000.0,3.0,6.0,4.0,Fully Furnished,Land area,6131.0,Semi-detached House
Desa ParkCity,1550000.0,2.0,4.0,2.0,Fully Furnished,Built-up,1777.0,Condominium
Mont Kiara,4450000.0,3.0,6.0,4.0,Fully Furnished,Land area,5513.0,Semi-detached House
Segambut,620000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1155.0,Condominium
Segambut,688000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1295.0,Condominium
Desa ParkCity,1080000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1421.0,Condominium
Mont Kiara,4400000.0,3.0,6.0,4.0,Fully Furnished,Land area,5513.0,Semi-detached House
Desa ParkCity,1380000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1572.0,Condominium
Mont Kiara,4400000.0,3.0,6.0,2.0,Fully Furnished,Built-up,4600.0,Semi-detached House
Segambut,690000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1295.0,Condominium
Kepong,628000.0,2.0,2.0,2.0,Partly Furnished,Built-up,1292.0,Serviced Residence
Kepong,580000.0,3.0,2.0,2.0,Unfurnished,Built-up,1162.0,Serviced Residence
Bangsar,4350000.0,2.0,3.0,4.0,Unfurnished,Land area,6000.0,Bungalow
Mont Kiara,800000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1071.0,Condominium
Jalan Klang Lama (Old Klang Road),420000.0,3.0,2.0,2.0,Partly Furnished,Built-up,998.0,Condominium
Seputeh,5600000.0,3.0,6.0,0.0,Partly Furnished,Land area,6038.0,Bungalow
Bangsar South,550000.0,3.0,2.0,1.0,Partly Furnished,Built-up,900.0,Condominium
Desa ParkCity,3380000.0,3.0,4.0,0.0,Partly Furnished,Land area,3200.0,Bungalow
Sentul,250000.0,3.0,2.0,0.0,Unfurnished,Land area,838.0,Apartment
Mont Kiara,1440000.0,3.0,4.0,0.0,Unfurnished,Land area,2174.0,Condominium
Mont Kiara,4900000.0,3.0,7.0,0.0,Partly Furnished,Land area,7000.0,Bungalow
KLCC,2800000.0,2.0,5.0,3.0,Partly Furnished,Built-up,3800.0,Condominium
Sentul,590000.0,3.0,2.0,2.0,Partly Furnished,Built-up,901.0,Condominium
KLCC,5100000.0,3.0,6.0,3.0,Partly Furnished,Built-up,4427.0,Condominium
Mont Kiara,4800000.0,4.0,7.0,0.0,Fully Furnished,Built-up,7000.0,Semi-detached House
Bukit Bintang,1880000.0,3.0,4.0,2.0,Fully Furnished,Built-up,1822.0,Condominium
KLCC,1500000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1347.0,Serviced Residence
Kepong,1800.0,3.0,2.0,2.0,Partly Furnished,Built-up,1600.0,Apartment
KLCC,3200000.0,2.0,5.0,2.0,Unfurnished,Built-up,3897.0,Serviced Residence
Mont Kiara,820000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1248.0,Serviced Residence
Sentul,998888.0,3.0,4.0,2.0,Unfurnished,Built-up,1488.0,Condominium
Desa ParkCity,3600000.0,2.0,5.0,3.0,Partly Furnished,Land area,5400.0,Terrace/Link House
Cheras,280000.0,3.0,2.0,1.0,Partly Furnished,Built-up,861.0,Condominium
Jalan Kuching,480000.0,3.0,1.0,1.0,Fully Furnished,Built-up,563.0,Serviced Residence
Kuchai Lama,990000.0,3.0,3.0,2.0,Unfurnished,Built-up,1948.0,Condominium
Cheras,410000.0,3.0,2.0,1.0,Unfurnished,Built-up,1025.0,Condominium
KL City,1077627.0,1.0,1.0,1.0,Partly Furnished,Built-up,625.0,Serviced Residence
